Ia_mean,Ia_std,Ia_max,Ia_min,Ib_mean,Ib_std,Ib_max,Ib_min,VDC_mean,VDC_std,VDC_max,VDC_min,IDC_mean,IDC_std,IDC_max,IDC_min,T1_mean,T1_std,T1_max,T1_min,T2_mean,T2_std,T2_max,T2_min,T3_mean,T3_std,T3_max,T3_min,Current_RMS_mean,Current_RMS_std,Current_RMS_max,Current_RMS_min,Temp_Max_mean,Temp_Max_std,Temp_Max_max,Temp_Max_min,Temp_Avg_mean,Temp_Avg_std,Temp_Avg_max,Temp_Avg_min,Power_DC_mean,Power_DC_std,Power_DC_max,Power_DC_min,Temp_Diff_Max_mean,Temp_Diff_Max_std,Temp_Diff_Max_max,Temp_Diff_Max_min,Current_RMS_slope,Temp_Max_slope,VDC_slope,Impedance_mean,Current_min,Current_Delta,FDD,fault_type
502.4,1.6465,505.0,499.0,515.4,1.5055,518.0,513.0,-16.6178,5.3788,-7.3314,-21.9941,506.8,0.9189,508.0,505.0,11.9809,0.1789,12.0638,11.484,14.1569,0.1596,14.5801,13.9879,13.3282,1.0467,16.2927,12.7296,508.943,0.905,510.0627,507.5712,14.3705,0.694,16.2927,13.9879,13.1553,0.3712,14.1711,12.7901,6.5826,2.8609,11.393,2.1701,2.3895,0.6932,4.2289,1.9241,-0.077799,-0.025264,-0.740543,0.032652,507.5712,-2.0381,F3,short_circuit
501.6,5.1683,505.0,489.0,511.0,6.6999,515.0,494.0,-17.5953,4.8604,-7.3314,-21.9941,506.4,1.6465,508.0,502.0,12.0472,0.035,12.0638,11.9808,14.1484,0.1289,14.4953,14.0723,13.3616,1.0307,16.2927,12.9801,506.3227,5.8993,510.0245,491.5064,14.362,0.6905,16.2927,14.0723,13.1857,0.3495,14.1711,13.039,7.5591,3.7167,16.2757,2.1701,2.3148,0.6848,4.2289,2.0085,-1.372035,0.087797,-0.325839,0.034751,491.5064,-18.0233,F3,short_circuit
482.5,21.0674,505.0,445.0,498.6,11.787,515.0,485.0,-19.0616,3.4174,-12.219,-21.9941,506.1,1.792,508.0,502.0,12.0472,0.0525,12.0638,11.8979,14.1906,0.1274,14.4953,14.0723,13.3365,1.0402,16.2927,12.8966,490.6462,16.0793,510.0245,465.4299,14.4042,0.6755,16.2927,14.0723,13.1914,0.3483,14.1711,13.0116,8.5176,3.6612,16.2757,4.521,2.357,0.6708,4.2289,2.0085,-5.260101,-0.059605,-0.236974,0.03885,465.4299,-44.5946,F3,short_circuit
430.9,41.781,480.0,350.0,512.2,36.4746,606.0,485.0,-21.0166,3.0912,-17.1065,-26.8817,506.6,1.2649,508.0,504.0,12.0389,0.056,12.0638,11.8979,14.1737,0.0535,14.3259,14.1568,13.0303,0.0899,13.2312,12.8966,474.6337,11.4933,494.8414,462.45,14.1737,0.0535,14.3259,14.1568,13.081,0.0421,13.1506,13.0116,8.4633,2.5372,13.0205,5.0635,2.1348,0.0711,2.2621,2.093,-0.934948,-0.009224,-0.17773,0.04428,462.45,-14.0162,F3,short_circuit
387.4,21.6754,422.0,350.0,566.7,46.8142,619.0,503.0,-21.0166,4.4914,-12.219,-26.8817,506.8,1.1353,508.0,505.0,12.0555,0.0262,12.0638,11.9808,14.0304,0.2728,14.1568,13.3151,13.0471,0.0769,13.2312,12.9801,486.2057,21.4854,516.9536,462.45,14.0304,0.2728,14.1568,13.3151,13.0443,0.0961,13.1506,12.8142,8.1017,2.4851,11.393,4.521,1.9749,0.2783,2.1759,1.2513,6.312062,-0.026071,0.414704,0.043226,462.45,52.6837,F3,short_circuit
392.6,16.8206,417.0,370.0,604.3,20.0779,619.0,552.0,-19.5503,5.2792,-12.219,-26.8817,506.6,1.3499,508.0,504.0,12.0638,0.0,12.0638,12.0638,14.0389,0.2924,14.4106,13.3151,13.0136,0.0432,13.0638,12.9801,509.657,15.4588,521.0806,471.4764,14.0389,0.2924,14.4106,13.3151,13.0388,0.0946,13.1515,12.8142,7.8485,2.9037,11.9355,4.521,1.9751,0.2924,2.3468,1.2513,3.910611,0.058215,0.266596,0.03836,471.4764,44.0297,F3,short_circuit
422.7,18.762,453.0,397.0,594.9,18.8116,619.0,564.0,-17.1065,4.6081,-12.219,-26.8817,506.3,1.0593,508.0,504.0,12.0389,0.056,12.0638,11.8979,14.1484,0.1088,14.4106,13.9879,13.3109,0.9884,16.12,12.8966,516.332,3.2608,521.0806,511.5198,14.3447,0.6332,16.12,13.9879,13.166,0.337,14.1135,12.9829,7.2517,2.4581,11.9355,4.521,2.3058,0.6249,4.0562,2.0071,-1.010891,0.033135,0.651678,0.033131,511.5198,-8.4658,F3,short_circuit
458.8,24.8676,497.0,425.0,559.1,25.022,593.0,522.0,-15.1515,5.254,-2.4438,-21.9941,506.9,0.9944,509.0,506.0,12.0389,0.056,12.0638,11.8979,14.0893,0.1366,14.1568,13.7351,13.2858,0.997,16.12,12.8966,511.9557,2.6812,516.5002,509.0069,14.2856,0.6584,16.12,13.7351,13.138,0.3478,14.1135,12.8985,5.9135,2.2491,8.1378,0.5425,2.2467,0.653,4.0562,1.6713,-0.817938,-0.088397,0.118487,0.029595,509.0069,-6.2314,F3,short_circuit
490.1,15.38,502.0,462.0,528.3,14.7878,557.0,513.0,-16.6178,5.3788,-2.4438,-21.9941,507.1,0.8756,509.0,506.0,12.0472,0.035,12.0638,11.9808,14.0808,0.1403,14.2413,13.7351,12.8967,0.1669,12.9801,12.4795,509.7576,1.2659,511.7094,507.0355,14.0808,0.1403,14.2413,13.7351,13.0082,0.0858,13.0951,12.8442,6.2752,2.3977,9.7654,0.5425,2.0336,0.1488,2.1775,1.6713,-0.183456,0.008675,-0.325839,0.032599,507.0355,-4.6739,F3,short_circuit
502.8,2.1499,506.0,500.0,516.8,2.5734,521.0,513.0,-18.0841,3.0912,-12.219,-21.9941,507.1,0.8756,509.0,506.0,12.0472,0.035,12.0638,11.9808,14.2685,0.6304,16.0338,13.8193,12.9976,0.4384,14.1568,12.4795,509.8518,1.1915,511.0978,507.0355,14.277,0.628,16.0338,13.8193,13.1044,0.2425,13.6369,12.8442,6.5645,1.6944,9.7654,3.7977,2.2297,0.6242,3.97,1.7555,-0.008067,0.018788,-0.17773,0.035469,507.0355,0.9489,F3,short_circuit
503.3,3.1287,506.0,495.0,513.7,3.5917,516.0,504.0,-18.5728,5.6672,-12.219,-31.7693,507.3,0.8233,509.0,506.0,11.9481,0.366,12.0638,10.9064,14.2516,0.6359,16.0338,13.8193,12.981,0.4709,14.1568,12.2299,508.527,3.2937,511.0245,499.5203,14.2601,0.6339,16.0338,13.8193,13.0602,0.3203,13.6369,12.4029,6.456,2.3269,11.7546,3.7977,2.312,0.6982,3.97,1.7555,-0.752667,-0.090887,-0.207352,0.036523,499.5203,-11.5042,F3,short_circuit
488.1,16.9211,505.0,458.0,501.7,11.7289,515.0,486.0,-19.0616,5.737,-12.219,-31.7693,506.8,0.9189,508.0,505.0,11.973,0.3829,12.3131,10.9064,14.0723,0.0796,14.1568,13.9036,12.8717,0.2293,12.9801,12.2299,494.9564,14.1884,509.5297,472.2076,14.0723,0.0796,14.1568,13.9036,12.9723,0.2029,13.094,12.4029,7.3783,2.5171,11.7546,3.6168,2.0993,0.391,3.1659,1.7592,-4.555132,-0.004101,-0.0,0.038512,472.2076,-37.3221,F3,short_circuit
441.2,39.4033,489.0,377.0,502.6,18.2465,540.0,486.0,-17.5953,3.6064,-12.219,-21.9941,506.8,0.7888,508.0,505.0,12.0721,0.0994,12.3131,11.8979,14.0385,0.0815,14.1568,13.9036,12.9551,0.0404,12.9801,12.8966,473.6687,11.4778,494.5306,462.604,14.0386,0.0815,14.1568,13.9036,13.0219,0.0419,13.094,12.9556,6.8358,1.9097,9.7654,3.6168,1.9664,0.1261,2.1744,1.7592,-3.479494,-0.009204,0.266596,0.037147,462.604,-28.8435,F3,short_circuit
389.7,25.9317,443.0,367.0,551.2,45.0526,616.0,487.0,-18.5728,4.0238,-12.219,-26.8817,506.6,0.6992,507.0,505.0,12.0472,0.0525,12.0638,11.8979,14.047,0.0801,14.1568,13.9036,13.0305,0.2208,13.651,12.8966,478.2889,18.2416,512.1606,462.604,14.047,0.08,14.1568,13.9036,13.0415,0.0838,13.2623,12.9556,7.4868,2.1604,11.393,4.521,1.9998,0.1005,2.1744,1.8398,5.480831,0.010736,-0.85903,0.038832,462.604,46.6405,F3,short_circuit
386.8,17.8873,415.0,367.0,601.6,21.7061,620.0,554.0,-21.5054,4.2795,-17.1065,-26.8817,506.5,0.7071,507.0,505.0,12.0638,0.0,12.0638,12.0638,14.0976,0.057,14.2413,14.0723,13.1228,0.3262,13.8193,12.8966,505.802,17.9127,519.9856,471.0711,14.0977,0.057,14.2413,14.0723,13.0947,0.1055,13.3185,13.0387,8.6984,1.7334,11.393,6.3294,2.0338,0.057,2.1775,2.0085,5.37075,0.002561,-0.148109,0.042517,471.0711,48.8683,F3,short_circuit
417.7,18.8506,449.0,392.0,601.0,16.5932,620.0,573.0,-19.5503,5.2792,-12.219,-26.8817,506.9,0.8756,509.0,506.0,12.097,0.1051,12.3963,12.0638,14.0807,0.0623,14.2413,13.9879,13.0557,0.2696,13.8193,12.8966,517.7998,2.1847,519.9856,514.3544,14.0808,0.0623,14.2413,13.9879,13.0778,0.0906,13.3185,13.0106,7.4687,2.3825,9.9462,2.7126,1.9837,0.1248,2.1775,1.676,-0.603088,-0.00563,0.562813,0.037756,514.3544,-3.9354,F3,short_circuit
452.5,24.4597,496.0,419.0,567.5,24.9856,603.0,524.0,-19.5503,5.2792,-12.219,-26.8817,506.7,1.4944,509.0,504.0,12.0887,0.1111,12.3963,11.9808,14.047,0.0569,14.0723,13.9036,12.9383,0.0591,12.9801,12.813,513.7587,3.0605,519.2158,510.1921,14.047,0.0569,14.0723,13.9036,13.0247,0.0439,13.1217,12.9554,7.9389,3.8602,15.914,2.7126,1.9582,0.1191,2.0915,1.676,-0.970764,-0.006644,-1.273734,0.038053,510.1921,-9.0237,F3,short_circuit
486.1,18.4719,504.0,455.0,533.5,18.2407,566.0,517.0,-20.5279,4.0238,-17.1065,-26.8817,507.2,1.5492,509.0,504.0,12.0472,0.035,12.0638,11.9808,14.0385,0.059,14.0723,13.9036,12.93,0.0584,12.9801,12.813,510.6463,1.2302,513.508,509.1414,14.0386,0.059,14.0723,13.9036,13.0052,0.0256,13.0387,12.9554,7.4868,3.6768,15.914,3.7977,1.9913,0.0771,2.0915,1.8398,-0.296136,-0.007162,0.207352,0.0402,509.1414,-3.9528,F3,short_circuit
501.7,2.7909,505.0,497.0,517.4,3.2728,525.0,515.0,-16.6178,3.6064,-12.219,-21.9941,507.3,1.1595,509.0,505.0,12.0555,0.0262,12.0638,11.9808,14.0554,0.0356,14.0723,13.9879,12.9383,0.0591,13.0638,12.8966,509.618,0.8528,511.1917,508.0482,14.0554,0.0356,14.0723,13.9879,13.0164,0.022,13.0666,12.9832,5.6965,1.5609,8.8612,3.6168,1.9999,0.0476,2.0915,1.9241,-0.114711,0.002046,0.85903,0.032608,508.0482,-2.1563,F3,short_circuit
504.1,1.5239,506.0,501.0,514.6,1.1738,516.0,513.0,-15.1515,3.4174,-12.219,-21.9941,506.7,0.9487,508.0,505.0,12.0555,0.0262,12.0638,11.9808,14.0554,0.0356,14.0723,13.9879,12.8966,0.1042,13.0638,12.6462,509.3782,0.7435,510.5198,508.0482,14.0554,0.0356,14.0723,13.9879,13.0025,0.0436,13.0666,12.8998,6.0582,2.1385,9.7654,3.6168,1.9999,0.0476,2.0915,1.9241,0.029989,-0.004092,-0.473948,0.029745,508.0482,0.9675,F3,short_circuit
493.2,14.4438,506.0,467.0,505.2,10.5177,516.0,488.0,-18.0841,5.0479,-12.219,-26.8817,506.9,0.5676,508.0,506.0,12.0472,0.035,12.0638,11.9808,13.9796,0.2079,14.0723,13.3989,12.8215,0.1983,12.9801,12.3131,499.2408,12.422,510.5198,477.6154,13.9796,0.2079,14.0723,13.3989,12.9494,0.0938,13.0387,12.7588,6.89,2.2057,9.9462,3.6168,1.9324,0.1883,2.0915,1.4181,-3.846665,-0.032127,-1.066382,0.036223,477.6154,-32.4199,F3,short_circuit
452.2,36.2485,496.0,392.0,499.8,13.0111,526.0,486.0,-25.4154,16.6226,-12.219,-70.87,507.2,0.7888,509.0,506.0,11.9892,0.1891,12.1468,11.484,13.8969,0.6352,15.4324,13.3151,12.9053,0.3038,13.5669,12.3131,477.1068,14.1048,501.0249,462.7208,13.9221,0.6142,15.4324,13.3151,12.9305,0.2222,13.4643,12.6755,9.5122,7.979,31.4663,3.7977,1.9328,0.5912,3.3686,1.1682,-4.505592,0.041528,-0.918274,0.05327,462.7208,-37.1607,F3,short_circuit
398.0,32.0728,457.0,365.0,539.5,43.7245,608.0,486.0,-25.4154,16.6226,-12.219,-70.87,506.3,2.1628,509.0,501.0,11.9726,0.1891,12.1468,11.484,14.0235,0.6509,15.4324,13.3151,13.014,0.3113,13.5669,12.6462,475.2433,14.8772,506.6088,462.7208,14.0487,0.6248,15.4324,13.3151,13.0034,0.2368,13.4643,12.6755,11.1217,8.7455,31.4663,3.7977,2.076,0.5958,3.3686,1.1682,3.973864,0.101581,2.340117,0.053479,462.7208,34.8859,F3,short_circuit
384.7,14.4303,405.0,365.0,596.3,28.0478,621.0,540.0,-17.5953,5.3788,-12.219,-26.8817,505.6,1.7764,507.0,501.0,12.014,0.0892,12.0638,11.815,14.1147,0.1965,14.665,13.9879,12.9135,0.2641,13.5669,12.5628,501.8554,20.3504,520.5401,467.312,14.1147,0.1965,14.665,13.9879,13.0141,0.1232,13.2085,12.8167,8.7527,5.1646,21.8817,4.521,2.1007,0.2047,2.6012,1.9241,6.343631,-0.009753,0.444326,0.03506,467.312,51.6143,F3,short_circuit
410.9,17.8851,440.0,385.0,604.8,14.5663,621.0,579.0,-16.129,3.8554,-12.219,-21.9941,506.6,0.8433,508.0,505.0,12.0306,0.0801,12.0638,11.815,14.0385,0.059,14.0723,13.9036,12.8548,0.1059,12.8966,12.5628,517.2473,2.482,520.5401,514.2183,14.0386,0.059,14.0723,13.9036,12.9747,0.0629,13.0109,12.8167,6.4741,2.1103,11.393,4.521,2.0079,0.1041,2.2573,1.8398,-0.347767,2e-06,-0.355461,0.031182,514.2183,-0.0355,F3,short_circuit
444.3,22.7159,479.0,413.0,574.6,22.2671,606.0,539.0,-18.5728,5.1777,-12.219,-26.8817,507.3,0.6749,508.0,506.0,12.2395,0.5853,13.9036,11.9808,13.9963,0.0623,14.0723,13.9036,12.9217,0.153,13.3151,12.7296,514.0356,2.7016,518.5581,509.8833,13.9964,0.0622,14.0723,13.9036,13.0525,0.2424,13.7355,12.9268,6.3475,1.4875,8.1378,4.521,1.8157,0.407,2.0085,0.6728,-0.849907,-0.004604,-0.85903,0.036131,509.8833,-8.6748,F3,short_circuit
480.5,20.0402,499.0,447.0,538.7,20.7581,573.0,519.0,-19.5503,4.7499,-12.219,-26.8817,507.0,0.9428,508.0,506.0,12.2478,0.5818,13.9036,12.0638,13.971,0.0665,14.0723,13.8193,12.9134,0.1568,13.3151,12.7296,510.7941,1.8043,513.8764,509.0982,13.971,0.0665,14.0723,13.8193,13.044,0.2444,13.7355,12.9265,7.1251,1.6775,9.7654,4.521,1.7821,0.3953,2.0085,0.6728,-0.541059,0.001027,-0.207352,0.038274,509.0982,-4.7782,F3,short_circuit
500.6,3.2387,505.0,495.0,518.4,3.2042,525.0,515.0,-17.5953,2.7744,-12.219,-21.9941,506.5,1.1785,508.0,504.0,12.0638,0.0,12.0638,12.0638,13.9795,0.0738,14.0723,13.8193,12.9049,0.0617,12.9801,12.813,509.5865,0.6288,511.0352,509.0354,13.9795,0.0738,14.0723,13.8193,12.9827,0.0323,13.0387,12.9265,7.1432,1.8289,10.1271,5.0635,1.9157,0.0738,2.0085,1.7555,0.006072,0.005622,0.444326,0.034529,509.0354,-0.679,F3,short_circuit
503.8,1.2293,506.0,502.0,514.6,1.5776,517.0,512.0,-16.6178,3.6064,-12.219,-21.9941,506.8,1.2293,508.0,504.0,12.0638,0.0,12.0638,12.0638,13.971,0.0665,14.0723,13.8193,12.8882,0.0831,12.9801,12.7296,509.2298,0.8593,511.0352,508.0246,13.971,0.0665,14.0723,13.8193,12.9743,0.0374,13.0387,12.9265,6.4741,2.2712,10.1271,3.6168,1.9072,0.0665,2.0085,1.7555,-0.100256,-0.008178,-0.207352,0.032633,508.0246,-0.0393,F3,short_circuit
495.7,11.9819,506.0,472.0,506.4,8.9219,515.0,490.0,-19.0616,5.254,-12.219,-26.8817,506.9,1.5239,509.0,504.0,12.0638,0.0,12.0638,12.0638,13.9121,0.1609,13.9879,13.4829,12.8548,0.059,12.8966,12.7296,501.0818,10.3891,509.5297,481.0842,13.9121,0.1609,13.9879,13.4829,12.9435,0.0498,12.9827,12.8144,7.1432,2.684,11.393,3.6168,1.8483,0.1609,1.9241,1.4191,-3.077053,-0.025001,-0.414704,0.038041,481.0842,-28.4455,F3,short_circuit
461.9,33.1141,502.0,403.0,497.6,10.543,516.0,485.0,-20.0391,4.7219,-12.219,-26.8817,507.1,2.2828,512.0,504.0,12.0555,0.0262,12.0638,11.9808,13.9374,0.1913,14.2413,13.4829,12.855,0.2434,13.3151,12.3131,480.419,15.6272,505.5121,461.6498,13.9375,0.1913,14.2413,13.4829,12.9493,0.0839,13.1222,12.8144,7.3602,3.2719,11.393,-0.0,1.8819,0.2071,2.2605,1.4191,-5.100207,0.004076,0.236974,0.041712,461.6498,-42.5515,F3,short_circuit
405.7,37.8595,466.0,367.0,527.6,39.0874,594.0,485.0,-18.5728,3.2989,-12.219,-21.9941,507.2,1.8738,512.0,506.0,12.0389,0.056,12.0638,11.8979,13.9964,0.1011,14.2413,13.8193,12.8383,0.2522,13.3151,12.3131,471.924,10.4023,494.4679,461.6498,13.9964,0.1011,14.2413,13.8193,12.9578,0.0801,13.1222,12.844,6.7996,2.7149,9.7654,-0.0,1.9575,0.1325,2.2605,1.7555,1.827097,-0.010756,-0.088865,0.039355,461.6498,17.8522,F3,short_circuit
382.9,13.3704,402.0,367.0,587.7,34.9605,621.0,526.0,-19.0616,5.254,-12.219,-31.7693,506.7,0.6749,508.0,506.0,12.1138,0.2226,12.7296,11.8979,13.9879,0.0,13.9879,13.9879,12.905,0.1211,13.1475,12.6462,496.1465,22.8752,520.796,463.8642,13.9879,0.0,13.9879,13.9879,13.0022,0.1104,13.2883,12.844,7.5049,2.5393,14.1056,4.521,1.8741,0.2226,2.09,1.2583,7.358585,0.0,-0.059243,0.038419,463.8642,55.6688,F3,short_circuit
405.1,17.8665,433.0,377.0,607.1,11.6662,621.0,586.0,-18.0841,6.0082,-12.219,-31.7693,506.4,0.6992,507.0,505.0,12.1304,0.2105,12.7296,12.0638,13.9879,0.0,13.9879,13.9879,12.8883,0.1444,13.1475,12.5628,516.2606,4.4792,520.796,505.8621,13.9879,0.0,13.9879,13.9879,13.0021,0.1073,13.2883,12.8715,7.4868,2.6866,14.1056,4.521,1.8575,0.2105,1.9241,1.2583,0.426375,0.0,0.829408,0.035029,505.8621,9.349,F3,short_circuit
437.8,22.0646,471.0,408.0,580.1,21.6664,608.0,547.0,-17.1065,5.152,-12.219,-26.8817,506.8,1.0328,508.0,505.0,12.1888,0.3386,13.1475,12.0638,13.9879,0.0398,14.0723,13.9036,12.8716,0.1422,13.1475,12.5628,514.3108,2.8175,517.9739,510.4165,13.9879,0.0398,14.0723,13.9036,13.0161,0.1505,13.4276,12.8715,6.5826,2.422,11.9355,3.6168,1.7991,0.3387,1.9255,0.8404,-0.912207,0.001026,-0.0,0.033261,510.4165,-7.3325,F3,short_circuit
475.1,21.7074,500.0,441.0,543.5,22.0013,579.0,517.0,-19.0616,5.737,-12.219,-26.8817,507.1,1.1005,508.0,505.0,12.1805,0.343,13.1475,11.9808,13.9458,0.0993,14.0723,13.7351,12.8715,0.1249,13.1475,12.6462,510.8648,1.8807,514.6465,508.571,13.9458,0.0993,14.0723,13.7351,12.9992,0.1586,13.4276,12.8716,7.0347,3.2878,13.9247,3.6168,1.7653,0.3392,2.0071,0.8404,-0.56249,-0.009708,0.118487,0.037312,508.571,-6.0755,F3,short_circuit
498.2,6.6633,504.0,482.0,520.6,7.7488,540.0,514.0,-19.0616,4.1216,-12.219,-26.8817,506.5,1.9579,509.0,502.0,12.2395,0.5866,13.9036,11.9808,13.9205,0.1036,14.0723,13.7351,12.8047,0.0999,12.8966,12.6462,509.5682,1.0714,511.8222,508.5297,13.9205,0.1036,14.0723,13.7351,12.9882,0.1935,13.5122,12.8154,7.9027,3.9547,16.2757,3.7977,1.7984,0.2432,2.0085,1.174,-0.161005,0.004082,0.533191,0.037407,508.5297,-2.7976,F3,short_circuit
503.4,1.8379,507.0,501.0,515.1,2.5582,520.0,512.0,-17.1065,2.304,-12.219,-21.9941,506.7,1.9465,509.0,502.0,12.2727,0.5757,13.9036,11.9808,13.9373,0.0711,14.0723,13.8193,12.8131,0.0787,12.8966,12.6462,509.2868,1.1706,511.0793,507.52,13.9373,0.0711,14.0723,13.8193,13.0077,0.1851,13.5122,12.8154,6.89,3.5758,16.2757,3.7977,1.782,0.2259,2.0085,1.174,-0.142482,-0.004093,0.296217,0.033589,507.52,-2.0509,F3,short_circuit
499.0,9.2496,507.0,480.0,508.9,7.2946,517.0,494.0,-16.129,4.4914,-7.3314,-21.9941,507.1,0.9944,509.0,506.0,12.1219,0.0401,12.1468,12.0638,13.9373,0.059,13.9879,13.8193,12.813,0.0557,12.8966,12.7296,503.9771,8.142,511.0157,487.0503,13.9373,0.0589,13.9879,13.8193,12.9574,0.0244,12.9826,12.9264,5.8773,2.0869,9.7654,2.1701,1.8154,0.0796,1.9241,1.6725,-2.28693,-0.002044,0.059243,0.032003,487.0503,-22.9977,F3,short_circuit
471.8,28.2717,505.0,418.0,497.4,9.8568,511.0,485.0,-19.0616,6.1824,-7.3314,-26.8817,504.4,4.6236,508.0,494.0,12.4757,1.0693,15.5181,12.0638,14.098,0.3039,14.665,13.8193,12.939,0.4021,14.0723,12.7296,484.9266,16.6866,508.0089,463.5456,14.251,0.5376,15.5181,13.8193,13.1709,0.4873,14.5261,12.9264,11.6461,9.4208,29.2962,2.1701,1.9284,0.3299,2.5182,1.5302,-5.479296,0.065159,-1.125626,0.039308,463.5456,-44.4633,F3,short_circuit
415.6,39.9922,472.0,367.0,518.3,33.7114,579.0,485.0,-20.0391,8.9828,2.4438,-26.8817,503.7,4.8546,508.0,494.0,12.5006,1.0637,15.5181,12.0638,14.1403,0.3032,14.665,13.8193,12.8558,0.5177,14.0723,11.8979,471.0108,8.1053,484.7319,462.9606,14.2933,0.5237,15.5181,13.8193,13.1656,0.5022,14.5261,12.6775,12.7854,9.4784,29.2962,-0.9042,1.9706,0.3483,2.5182,1.5302,0.080799,-0.109118,-0.533191,0.042545,462.9606,3.1382,F3,short_circuit
382.6,12.7819,403.0,367.0,579.3,39.8359,620.0,516.0,-19.0616,8.9828,2.4438,-26.8817,506.2,2.6998,509.0,499.0,12.2552,0.2967,13.0638,12.0638,14.0133,0.1262,14.3259,13.8193,12.7382,0.2973,12.8966,11.8979,491.209,23.2626,520.3677,462.9606,14.0133,0.1262,14.3259,13.8193,13.0022,0.1599,13.3161,12.6775,7.957,4.5535,16.4565,-0.9042,1.7997,0.2977,2.1791,1.0913,7.558535,-0.001555,-0.888652,0.038805,462.9606,57.4071,F3,short_circuit
398.9,18.9059,426.0,367.0,608.4,10.5114,620.0,592.0,-20.0391,5.254,-12.219,-26.8817,506.6,0.9661,509.0,506.0,12.2385,0.29,13.0638,12.1468,13.9795,0.0622,14.0723,13.8193,12.8297,0.0352,12.8966,12.813,514.5777,7.9078,520.3677,494.9268,13.9795,0.0622,14.0723,13.8193,13.0159,0.1087,13.3161,12.9264,7.9932,2.6438,11.9355,4.521,1.7577,0.2422,1.9255,1.0913,1.559126,-0.012777,0.059243,0.038943,494.9268,20.796,F3,short_circuit
431.6,20.7161,462.0,404.0,587.0,20.4722,615.0,556.0,-20.0391,6.1824,-12.219,-31.7693,506.7,1.1595,509.0,505.0,12.1054,0.1311,12.1468,11.7322,13.9457,0.0596,13.9879,13.8193,12.7797,0.1055,12.813,12.4795,515.5549,3.0936,520.3081,511.1653,13.9458,0.0596,13.9879,13.8193,12.9436,0.086,12.9826,12.7051,8.0836,3.8617,16.4565,3.6168,1.8404,0.1299,2.1714,1.6725,-0.97462,-0.006642,0.118487,0.038869,511.1653,-9.1428,F3,short_circuit
469.2,23.574,498.0,434.0,550.0,24.1937,586.0,519.0,-17.5953,6.2888,-12.219,-31.7693,506.7,1.1595,509.0,505.0,12.1054,0.1311,12.1468,11.7322,13.9036,0.1255,13.9879,13.5669,12.7463,0.1231,12.813,12.4795,511.6957,2.4217,515.8047,508.6084,13.9036,0.1255,13.9879,13.5669,12.9185,0.0869,12.9826,12.7051,7.0347,3.732,16.4565,3.6168,1.7983,0.1815,2.1714,1.4201,-0.748045,-0.003056,1.155247,0.034386,508.6084,-7.0233,F3,short_circuit
495.3,10.1001,502.0,471.0,523.1,10.9387,549.0,513.0,-16.129,3.8554,-12.219,-21.9941,506.3,0.483,507.0,506.0,12.1385,0.0263,12.1468,12.0638,13.9543,0.1996,14.3259,13.5669,12.7379,0.0999,12.813,12.5628,509.4864,1.1527,511.489,507.5298,13.9543,0.1996,14.3259,13.5669,12.9436,0.0609,13.0389,12.8423,6.7815,1.618,9.7654,4.521,1.8158,0.195,2.1791,1.4201,-0.31025,0.032707,-0.296217,0.031657,507.5298,-3.9592,F3,short_circuit
502.8,2.044,507.0,500.0,515.5,1.9003,519.0,513.0,-17.1065,3.2584,-12.219,-21.9941,506.4,0.5164,507.0,506.0,12.1385,0.0263,12.1468,12.0638,13.9796,0.1564,14.3259,13.8193,12.7546,0.0791,12.813,12.5628,509.1923,0.8836,510.512,507.5298,13.9796,0.1564,14.3259,13.8193,12.9576,0.0467,13.0389,12.8709,7.0528,1.3452,9.7654,5.4252,1.841,0.149,2.1791,1.6725,0.015267,-0.014853,-0.355461,0.033595,507.5298,0.9234,F3,short_circuit
500.8,6.391,507.0,485.0,511.3,6.1292,516.0,497.0,-18.0841,3.8554,-12.219,-26.8817,506.8,1.0328,508.0,505.0,12.1551,0.0263,12.2299,12.1468,13.9205,0.1037,14.1568,13.8193,12.788,0.0403,12.813,12.7296,506.0781,6.1829,510.512,491.0367,13.9205,0.1037,14.1568,13.8193,12.9546,0.035,13.0389,12.9264,6.8719,1.6175,9.7654,5.0635,1.7653,0.1084,2.0099,1.6725,-1.536367,-0.006129,-0.236974,0.035734,491.0367,-18.9878,F3,short_circuit
479.5,22.2773,504.0,437.0,498.6,11.3744,515.0,485.0,-19.0616,5.737,-12.219,-31.7693,506.9,0.9944,508.0,505.0,12.1551,0.0263,12.2299,12.1468,13.9036,0.1052,14.1568,13.8193,12.7963,0.0352,12.813,12.7296,489.1898,16.1934,509.5297,464.2569,13.9036,0.1052,14.1568,13.8193,12.9517,0.0337,13.0389,12.9264,7.107,2.1635,11.7546,4.521,1.7485,0.1084,2.0099,1.6725,-5.296496,-0.014322,0.710922,0.038966,464.2569,-43.7785,F3,short_circuit
425.8,41.2602,478.0,369.0,510.0,26.6124,563.0,485.0,-20.0391,6.5977,-12.219,-31.7693,506.7,0.6749,508.0,506.0,12.1635,0.0525,12.2299,12.0638,13.8026,0.2201,13.9879,13.3989,12.8137,0.437,13.8193,11.9808,470.8727,8.596,486.0658,461.4943,13.8027,0.2201,13.9879,13.3989,12.9266,0.179,13.3457,12.7048,7.7581,2.4418,11.9355,4.521,1.6641,0.2114,1.9227,1.2521,-1.757623,-0.032618,-0.118487,0.042557,461.4943,-10.0774,F3,short_circuit
